metric_id,timestamp,cloud_provider,service,environment,region_cloud,requests_count,latence_p95_ms,latence_p99_ms,error_rate_pct,uptime_pct,cpu_pct,ram_pct,cout_compute_usd,cout_storage_usd,cout_network_usd,nb_incidents,mttr_minutes,sla_respecte,mode_traitement,cout_total_usd
FIN-00768,2026-06-29 11:30,GCP,Reconciliation Job,prod,eu-west-1,55711.0,183.2,111.7,8.244,99.0617,45.99,83.53,104.86,34.97,4.28,0,121.6,False,batch,144.10999999999999
FIN-00769,2026-03-18 09:15,Azure,Risk Engine,staging,francecentral,86956.0,121.1,216.2,3.468,98.1328,31.89,80.45,98.12,16.67,5.46,0,76.0,False,synchrone,120.25
FIN-00770,2026-02-14 14:45,Azure,Notification Worker,staging,francecentral,32151.0,85.4,542.4,3.893,97.4898,74.18,42.03,125.56,19.96,30.86,1,59.1,False,streaming,176.38
FIN-00771,2026-06-08 12:00,AWS,Ledger Service,prod,francecentral,18630.0,98.2,57.3,0.26,99.2654,49.08,77.41,70.85,25.07,25.0,1,30.5,False,streaming,120.91999999999999
FIN-00772,2026-03-04 10:45,GCP,API Payment,dev,eu-west-1,28932.0,35.2,160.0,4.34,98.9291,27.18,48.33,132.48,52.08,5.86,1,107.6,False,batch,190.42000000000002
FIN-00773,2026-04-04 08:30,GCP,Risk Engine,staging,francecentral,2718.0,49.3,300.4,2.325,98.0988,11.36,31.88,69.08,5.95,2.37,0,35.7,False,synchrone,77.4
FIN-00774,2026-05-11 16:30,AWS,Ledger Service,prod,eu-central-1,41270.0,81.8,949.7,1.185,99.1679,52.54,53.33,176.91,21.11,5.82,1,5.0,False,batch,203.83999999999997
FIN-00775,2026-04-27 16:45,Azure,Auth Service,staging,eu-west-1,22935.0,81.1,598.2,0.397,97.5382,32.4,59.87,35.89,13.03,5.73,0,53.8,False,batch,54.650000000000006
FIN-00776,2026-02-26 19:45,Private Cloud,Ledger Service,prod,eu-west-1,65731.0,115.7,380.7,1.187,99.7857,59.84,70.7,70.8,24.29,13.94,0,3.2,True,synchrone,109.03
FIN-00777,2026-04-17 14:30,Private Cloud,Ledger Service,staging,westeurope,42577.0,289.2,219.1,1.546,99.409,90.94,37.27,81.17,41.95,1.73,0,0.6,False,asynchrone,124.85000000000001
FIN-00778,2026-06-15 14:30,GCP,API Payment,prod,westeurope,1483.0,31.7,65.0,6.022,98.5779,15.43,72.62,59.08,17.09,8.2,0,69.7,False,synchrone,84.37
FIN-00779,2026-06-29 12:15,Azure,Ledger Service,prod,francecentral,1953.0,345.7,202.8,7.117,97.5237,53.18,39.31,81.06,33.83,6.84,0,6.5,False,batch,121.73
FIN-00780,2026-03-24 15:45,GCP,API Payment,prod,eu-central-1,38941.0,309.4,384.4,7.3,99.1004,70.78,65.05,60.7,11.78,1.72,0,14.3,False,asynchrone,74.2
FIN-00781,2026-03-09 16:45,GCP,Kafka Events,dev,westeurope,86948.0,81.3,363.7,5.546,99.1787,30.2,47.44,76.38,24.9,6.88,0,34.8,False,streaming,108.16
FIN-00782,2026-06-18 20:30,GCP,Reconciliation Job,prod,eu-west-1,57710.0,514.5,522.1,2.28,98.1886,11.78,78.0,83.8,30.67,17.07,0,11.6,False,synchrone,131.54
FIN-00783,2026-04-09 09:00,GCP,Notification Worker,staging,eu-central-1,29492.0,204.9,98.4,3.423,97.9184,8.51,60.72,70.65,7.58,9.95,1,5.9,False,streaming,88.18
FIN-00784,2026-05-05 18:30,AWS,Auth Service,dev,francecentral,46040.0,426.9,176.8,3.01,98.7681,12.79,20.55,52.4,42.55,8.3,0,30.3,False,streaming,103.24999999999999
FIN-00785,2026-04-24 08:00,GCP,API Payment,dev,eu-central-1,27355.0,149.9,369.9,10.341,99.6046,81.53,93.97,43.28,19.73,10.96,1,44.2,False,streaming,73.97
FIN-00786,2026-05-16 21:00,GCP,Auth Service,dev,eu-west-1,25771.0,325.2,321.2,2.922,96.848,90.11,54.31,27.06,21.79,5.04,2,34.6,False,synchrone,53.88999999999999
FIN-00787,2026-03-31 18:30,Private Cloud,API Payment,dev,westeurope,46215.0,115.5,317.3,3.05,98.0475,90.78,73.93,69.96,12.45,13.26,0,24.2,False,asynchrone,95.67
FIN-00788,2026-06-20 20:15,Azure,Ledger Service,staging,eu-west-1,84308.0,208.6,303.0,1.652,,76.32,60.74,129.52,18.81,11.91,2,48.7,False,batch,160.24
FIN-00789,2026-01-17 18:15,Private Cloud,Auth Service,dev,francecentral,26582.0,289.5,375.9,4.362,97.8953,71.98,76.93,109.15,15.95,20.05,0,55.2,False,streaming,145.15
FIN-00790,2026-03-15 21:30,AWS,Auth Service,dev,francecentral,26513.0,101.6,453.2,3.006,98.0919,12.29,58.15,132.06,23.17,15.3,0,1.4,False,synchrone,170.53000000000003
FIN-00791,2026-03-03 17:45,AWS,Risk Engine,prod,westeurope,88214.0,309.6,211.2,3.491,97.5096,10.48,74.48,47.43,30.52,3.09,1,41.3,False,asynchrone,81.04
FIN-00792,2026-04-17 13:45,GCP,API Payment,staging,westeurope,76932.0,107.4,430.7,3.313,,50.24,44.51,47.93,3.64,4.3,0,63.4,False,streaming,55.87
FIN-00793,2026-02-16 14:15,Azure,Auth Service,staging,eu-central-1,71453.0,74.8,374.3,10.543,96.8145,62.43,15.84,157.09,34.05,23.19,0,63.5,False,streaming,214.32999999999998
FIN-00794,2026-06-05 17:30,Azure,Auth Service,prod,eu-west-1,33460.0,158.3,231.9,0.092,98.2112,52.06,83.53,99.34,17.12,16.45,0,19.5,False,asynchrone,132.91
FIN-00795,2026-05-28 06:45,Private Cloud,API Payment,prod,eu-central-1,89405.0,380.8,257.8,3.087,98.2568,72.8,34.8,246.21,14.1,7.34,0,14.8,False,asynchrone,267.65
FIN-00796,2026-03-05 20:00,GCP,API Payment,prod,francecentral,5581.0,302.0,1808.5,2.525,96.851,51.86,83.02,162.95,43.66,22.92,0,18.8,False,batch,229.52999999999997
FIN-00797,2026-04-04 22:15,GCP,Auth Service,prod,eu-west-1,80822.0,537.3,412.7,2.637,97.7639,21.78,68.78,166.53,16.65,0.83,0,35.5,False,synchrone,184.01000000000002
FIN-00798,2026-04-01 19:00,Private Cloud,Notification Worker,dev,eu-west-1,49367.0,112.8,364.4,3.033,97.9125,85.29,57.92,187.29,10.29,9.5,0,30.5,False,asynchrone,207.07999999999998
FIN-00799,2026-04-16 08:15,Private Cloud,Risk Engine,prod,francecentral,9002.0,83.5,35.0,4.026,99.7592,67.8,42.88,165.89,20.59,2.45,1,38.2,False,batch,188.92999999999998
FIN-00800,2026-06-04 14:15,Private Cloud,Kafka Events,dev,francecentral,54488.0,209.0,156.4,2.364,99.1766,8.42,78.26,61.62,25.34,14.22,0,76.1,False,synchrone,101.17999999999999
FIN-00801,2026-01-11 21:00,Azure,Auth Service,staging,westeurope,68012.0,141.0,435.4,0.402,97.006,87.28,20.18,86.53,28.51,18.29,0,34.4,False,batch,133.33
FIN-00802,2026-03-02 17:45,AWS,API Payment,staging,eu-central-1,1467.0,220.2,943.1,9.409,,78.54,23.63,77.06,30.06,16.19,1,48.3,False,streaming,123.31
FIN-00803,2026-01-24 09:30,AWS,Notification Worker,prod,westeurope,21878.0,131.2,286.7,6.834,99.7207,92.33,21.33,76.97,24.64,1.45,0,23.7,False,batch,103.06
FIN-00804,2026-02-10 12:15,GCP,Risk Engine,dev,westeurope,20885.0,99.8,699.0,3.264,99.1537,85.31,21.68,96.52,22.2,30.51,0,74.2,False,streaming,149.23
FIN-00805,2026-03-10 06:45,Private Cloud,API Payment,dev,eu-central-1,83736.0,388.1,473.7,0.731,97.6951,28.38,44.2,198.94,37.54,25.62,0,6.4,False,streaming,262.09999999999997
FIN-00806,2026-04-14 08:15,AWS,Risk Engine,prod,eu-central-1,87560.0,160.2,396.3,3.047,97.2901,53.43,16.38,125.97,10.06,8.34,0,23.5,False,asynchrone,144.37
FIN-00807,2026-02-21 21:15,GCP,Notification Worker,dev,westeurope,42873.0,343.1,231.4,8.593,96.8063,75.11,89.51,79.7,13.15,4.1,0,37.0,False,synchrone,96.95
FIN-00808,2026-05-17 12:15,Azure,Kafka Events,staging,eu-west-1,16324.0,164.7,203.1,1.411,96.9004,26.1,51.82,54.43,25.31,19.63,0,9.4,False,streaming,99.36999999999999
FIN-00809,2026-06-11 16:00,AWS,Risk Engine,prod,eu-west-1,40546.0,118.0,273.3,5.432,97.9111,34.45,48.7,172.08,19.08,6.8,0,26.4,False,synchrone,197.96000000000004
FIN-00810,2026-01-14 20:45,AWS,Reconciliation Job,dev,eu-west-1,24302.0,13.8,95.1,0.726,98.2441,83.64,74.59,77.79,28.75,30.8,0,82.2,False,batch,137.34
FIN-00811,2026-04-17 12:00,Azure,Notification Worker,staging,eu-west-1,29913.0,102.2,125.5,3.532,97.1307,65.58,26.58,124.02,27.19,16.63,1,41.9,False,synchrone,167.84
FIN-00812,2026-06-17 17:00,Private Cloud,Notification Worker,dev,eu-west-1,88617.0,84.3,456.7,2.889,98.0594,9.55,73.68,104.13,32.14,2.99,0,19.6,False,synchrone,139.26
FIN-00813,2026-06-16 12:00,Private Cloud,API Payment,prod,westeurope,17951.0,100.5,388.6,3.28,99.698,95.45,27.69,90.41,9.52,9.77,1,39.0,False,asynchrone,109.69999999999999
FIN-00814,2026-02-24 19:15,Azure,Notification Worker,dev,francecentral,56066.0,319.7,380.6,1.643,98.3936,82.52,29.21,73.06,26.24,8.89,1,22.0,False,batch,108.19
FIN-00815,2026-04-10 14:00,Azure,Auth Service,dev,francecentral,17561.0,148.1,291.7,5.942,97.2123,12.69,21.82,60.11,13.87,7.01,0,32.7,False,synchrone,80.99000000000001
FIN-00816,2026-03-12 13:00,GCP,Notification Worker,prod,eu-west-1,36370.0,286.4,573.6,7.811,98.9409,88.8,37.59,136.9,41.39,13.33,1,41.7,False,asynchrone,191.62000000000003
FIN-00817,2026-05-29 11:45,AWS,Kafka Events,prod,eu-central-1,64528.0,343.9,123.8,1.04,97.9854,84.2,79.43,80.51,11.61,3.82,0,112.8,False,asynchrone,95.94
FIN-00818,2026-02-22 07:00,AWS,Reconciliation Job,dev,westeurope,81853.0,64.4,307.2,1.797,97.8286,68.2,39.22,82.42,69.49,12.5,0,82.3,False,synchrone,164.41
FIN-00819,2026-02-19 10:00,Azure,Auth Service,prod,westeurope,24405.0,209.0,227.3,3.14,98.4173,65.23,47.0,168.54,17.78,14.99,0,36.3,False,streaming,201.31
FIN-00820,2026-02-06 13:45,AWS,Reconciliation Job,staging,francecentral,65426.0,211.2,631.2,0.791,96.8611,73.98,42.99,133.31,20.02,6.32,0,13.3,False,streaming,159.65
FIN-00821,2026-06-20 15:45,Private Cloud,Notification Worker,dev,francecentral,62711.0,249.0,356.8,2.027,97.5204,81.81,40.42,126.23,26.81,3.76,1,7.8,False,streaming,156.79999999999998
FIN-00822,2026-02-13 15:45,GCP,Ledger Service,dev,francecentral,2856.0,400.7,43.4,2.729,99.4692,58.34,39.02,205.61,17.48,7.46,1,37.8,False,synchrone,230.55
FIN-00823,2026-05-18 07:30,GCP,Ledger Service,dev,eu-west-1,75859.0,655.3,377.5,1.996,99.505,16.3,29.16,85.2,27.05,3.87,0,68.1,False,batch,116.12
FIN-00824,2026-01-13 08:15,Private Cloud,Auth Service,prod,eu-west-1,58972.0,176.6,50.2,1.778,99.5819,74.86,60.56,87.36,32.62,3.16,0,55.8,False,synchrone,123.13999999999999
FIN-00825,2026-04-21 21:15,AWS,Ledger Service,prod,westeurope,7208.0,331.6,246.5,2.693,99.2452,61.09,54.23,175.98,15.15,21.2,0,22.3,False,streaming,212.32999999999998
FIN-00826,2026-01-13 21:15,GCP,API Payment,prod,eu-west-1,74337.0,176.4,462.8,0.336,99.2786,23.24,36.54,97.21,18.43,11.72,0,23.7,False,synchrone,127.35999999999999
FIN-00827,2026-02-02 06:30,GCP,Auth Service,dev,eu-central-1,83459.0,135.7,370.4,0.437,99.2004,70.65,26.65,157.56,32.52,10.17,0,70.3,False,synchrone,200.25
FIN-00828,2026-02-26 13:30,AWS,Notification Worker,dev,westeurope,38777.0,152.5,239.6,0.139,97.0485,34.28,74.98,32.17,8.53,8.56,0,54.3,False,streaming,49.260000000000005
FIN-00829,2026-04-23 13:15,Azure,API Payment,dev,eu-central-1,79149.0,658.3,481.3,9.465,96.8374,49.85,60.3,39.4,23.31,26.68,1,13.5,False,asynchrone,89.38999999999999
FIN-00830,2026-06-16 18:15,GCP,Auth Service,dev,eu-central-1,12807.0,362.7,323.5,2.695,98.7997,67.79,56.62,54.39,5.04,15.56,0,28.7,False,streaming,74.99
FIN-00831,2026-04-11 12:00,AWS,Auth Service,prod,francecentral,71100.0,398.7,381.2,2.351,98.5356,83.84,90.66,49.92,36.88,23.17,0,25.5,False,asynchrone,109.97000000000001
FIN-00832,2026-02-21 12:15,Azure,Auth Service,staging,eu-central-1,64929.0,313.0,113.4,1.563,97.8758,45.07,85.43,,9.47,7.72,0,33.6,False,streaming,106.58
FIN-00833,2026-02-18 10:00,Azure,Kafka Events,prod,francecentral,45593.0,161.2,188.8,3.746,99.6018,48.82,31.07,109.5,10.62,24.38,0,59.8,False,batch,144.5
FIN-00834,2026-01-18 14:15,Azure,Risk Engine,dev,eu-west-1,72386.0,40.7,290.4,5.227,97.4118,8.47,91.29,37.15,33.61,3.62,1,4.3,False,batch,74.38
FIN-00835,2026-02-16 14:00,Azure,Reconciliation Job,staging,francecentral,9136.0,428.9,257.5,0.322,98.5258,10.86,47.19,117.05,44.23,14.33,0,53.4,False,synchrone,175.61
FIN-00836,2026-05-23 22:00,Azure,Ledger Service,dev,eu-west-1,35127.0,251.0,,0.314,99.7017,15.4,86.39,95.94,6.36,41.9,1,16.5,True,asynchrone,144.2
FIN-00837,2026-02-19 16:15,AWS,Kafka Events,prod,francecentral,12191.0,81.3,63.6,2.222,97.9872,92.41,54.76,92.62,17.56,4.82,0,59.9,False,streaming,115.0
FIN-00838,2026-04-05 20:45,Private Cloud,Auth Service,prod,francecentral,68903.0,413.9,241.7,,99.1667,64.69,57.5,96.39,39.36,2.56,0,41.2,False,asynchrone,138.31
FIN-00839,2026-02-23 13:15,Azure,Reconciliation Job,staging,westeurope,80546.0,160.7,365.8,2.322,98.1356,36.06,66.53,75.88,41.71,4.08,0,12.9,False,batch,121.67
FIN-00840,2026-02-07 14:45,AWS,Reconciliation Job,dev,eu-west-1,58508.0,148.8,383.5,3.53,97.1348,22.96,22.4,238.4,9.51,20.37,0,53.2,False,batch,268.28
FIN-00841,2026-05-01 19:00,Azure,Reconciliation Job,staging,westeurope,70496.0,129.4,359.8,0.858,99.2117,70.54,42.36,43.45,24.15,1.65,0,74.3,False,asynchrone,69.25
FIN-00842,2026-01-18 09:45,Azure,API Payment,prod,eu-central-1,32344.0,143.1,424.8,4.974,98.6093,9.32,35.05,221.55,20.11,9.08,0,20.5,False,asynchrone,250.74000000000004
FIN-00843,2026-05-11 10:30,Private Cloud,Auth Service,prod,francecentral,34249.0,313.0,542.2,1.183,98.4701,43.1,42.16,215.65,4.88,6.19,1,82.6,False,streaming,226.72
FIN-00844,2026-05-17 19:30,Azure,Notification Worker,dev,eu-central-1,58416.0,359.6,537.6,6.537,99.3068,60.63,64.67,176.6,15.96,14.88,0,31.1,False,streaming,207.44
FIN-00845,2026-03-14 22:00,Private Cloud,API Payment,dev,westeurope,14046.0,290.5,,2.864,98.7505,80.12,33.63,111.06,39.58,11.39,0,35.4,False,streaming,162.02999999999997
FIN-00846,2026-05-25 06:30,GCP,Ledger Service,dev,westeurope,8885.0,370.0,168.4,5.263,97.4473,43.39,45.35,159.39,10.68,15.67,1,40.3,False,batch,185.73999999999998
FIN-00847,2026-02-06 16:30,AWS,Notification Worker,prod,francecentral,62476.0,185.6,74.2,3.912,99.1812,89.25,17.5,92.52,56.06,24.53,2,54.3,False,asynchrone,173.10999999999999
FIN-00848,2026-05-05 14:00,Private Cloud,Kafka Events,dev,eu-west-1,49260.0,128.3,277.0,4.167,98.413,15.79,18.41,150.15,42.46,33.08,0,25.0,False,synchrone,225.69
FIN-00849,2026-04-25 18:00,GCP,Kafka Events,prod,eu-west-1,34157.0,215.2,158.0,0.065,97.3935,34.15,45.42,112.54,70.6,14.69,0,23.8,False,synchrone,197.82999999999998
FIN-00850,2026-06-28 16:15,GCP,API Payment,prod,westeurope,4835.0,261.5,122.5,3.296,98.2296,90.99,81.57,106.01,43.65,14.52,1,21.2,False,batch,164.18
FIN-00851,2026-03-18 10:45,AWS,Kafka Events,dev,francecentral,62697.0,149.1,770.6,0.531,99.3093,31.28,18.1,64.89,39.12,6.49,1,24.2,False,asynchrone,110.49999999999999
FIN-00852,2026-05-08 08:30,Azure,API Payment,dev,francecentral,50964.0,167.9,337.6,1.904,98.1253,22.47,47.61,87.43,22.4,10.22,0,21.2,False,streaming,120.05000000000001
FIN-00853,2026-06-26 11:45,Private Cloud,Reconciliation Job,prod,eu-west-1,60794.0,306.4,423.0,6.343,97.3523,34.39,80.71,121.87,16.06,19.84,0,27.3,False,streaming,157.77
FIN-00854,2026-06-10 22:45,Azure,API Payment,staging,westeurope,82136.0,264.4,591.6,2.755,99.0654,23.0,46.61,131.42,22.12,3.65,0,39.3,False,batch,157.19
FIN-00855,2026-05-29 18:45,GCP,Auth Service,dev,eu-central-1,1258.0,92.6,217.6,3.19,99.5351,59.38,60.57,74.47,30.99,16.69,0,9.8,False,streaming,122.14999999999999
FIN-00856,2026-03-24 16:00,Private Cloud,Notification Worker,prod,eu-central-1,10108.0,71.6,218.0,16.034,99.19,58.69,16.46,122.24,17.71,2.33,0,51.7,False,asynchrone,142.28
FIN-00857,2026-04-13 08:30,AWS,Kafka Events,dev,westeurope,61484.0,340.2,312.0,3.933,99.1903,89.62,,69.89,31.45,3.16,1,10.9,False,synchrone,104.5
FIN-00858,2026-03-24 20:45,Private Cloud,Reconciliation Job,staging,francecentral,11675.0,215.2,58.9,1.349,99.8553,56.97,26.41,166.9,12.7,1.23,1,38.4,True,streaming,180.82999999999998
FIN-00859,2026-01-25 22:15,GCP,Reconciliation Job,dev,eu-west-1,63422.0,347.2,590.8,3.931,98.8448,92.54,83.8,142.18,35.02,4.78,1,38.8,False,asynchrone,181.98000000000002
FIN-00860,2026-04-25 11:00,Private Cloud,Reconciliation Job,prod,westeurope,25173.0,28.3,387.7,1.569,97.0066,43.16,47.95,90.71,25.5,8.5,0,35.8,False,batch,124.71
FIN-00861,2026-06-15 11:45,Azure,API Payment,staging,westeurope,32529.0,171.9,423.5,5.007,98.2161,51.73,60.04,83.29,4.12,11.29,1,9.3,False,asynchrone,98.70000000000002
FIN-00862,2026-01-20 08:45,Azure,Kafka Events,staging,francecentral,24932.0,189.9,74.3,5.089,97.2045,76.83,81.19,103.17,36.42,15.43,0,15.2,False,asynchrone,155.02
FIN-00863,2026-04-23 19:00,Azure,API Payment,dev,westeurope,84328.0,157.9,401.4,0.095,98.0588,72.8,71.09,122.0,7.82,7.69,1,62.4,False,synchrone,137.51
FIN-00864,2026-03-24 20:15,AWS,Risk Engine,staging,francecentral,66847.0,169.5,131.5,0.221,99.0702,85.08,85.3,81.05,15.7,28.36,0,26.1,False,streaming,125.11
FIN-00865,2026-06-13 16:30,Azure,Notification Worker,prod,westeurope,23247.0,181.5,565.0,0.024,98.4449,88.97,39.74,126.72,12.03,1.85,0,32.4,False,batch,140.6
FIN-00866,2026-03-08 15:45,Private Cloud,API Payment,dev,westeurope,81078.0,268.2,61.8,0.053,99.5518,85.21,67.87,73.94,21.38,8.68,0,26.4,True,batch,104.0
FIN-00867,2026-04-02 14:15,AWS,Ledger Service,prod,westeurope,44011.0,150.2,289.9,3.884,97.4312,90.24,22.68,134.88,17.2,19.26,1,28.0,False,streaming,171.33999999999997
FIN-00868,2026-02-11 21:15,GCP,Notification Worker,dev,eu-west-1,4946.0,194.1,306.9,5.496,99.0844,51.16,76.26,75.41,11.82,21.46,0,23.2,False,synchrone,108.69
FIN-00869,2026-02-17 18:30,Azure,Reconciliation Job,dev,eu-west-1,73655.0,168.9,166.5,11.162,99.5166,26.18,75.92,80.26,13.24,2.43,1,21.6,False,streaming,95.93
FIN-00870,2026-01-31 14:15,GCP,Notification Worker,prod,westeurope,80154.0,205.2,319.5,0.634,97.1455,48.62,51.34,110.18,40.68,11.01,1,43.7,False,asynchrone,161.87
FIN-00871,2026-04-01 16:15,AWS,API Payment,staging,eu-west-1,43029.0,176.7,439.8,0.391,98.7997,80.2,40.75,96.58,5.35,19.55,0,21.4,False,synchrone,121.47999999999999
FIN-00872,2026-05-13 09:30,GCP,Auth Service,prod,eu-west-1,34457.0,394.4,532.7,3.052,99.1146,91.42,82.97,71.0,37.26,6.39,0,68.5,False,synchrone,114.64999999999999
FIN-00873,2026-04-02 09:30,GCP,Auth Service,staging,eu-central-1,43474.0,162.4,168.6,0.287,97.8126,60.6,31.66,112.33,20.61,9.52,0,42.6,False,asynchrone,142.46
FIN-00874,2026-03-19 08:00,Private Cloud,Notification Worker,staging,francecentral,3752.0,427.8,125.1,4.369,98.2871,9.97,51.79,69.21,18.86,6.77,0,15.7,False,synchrone,94.83999999999999
FIN-00875,2026-04-13 20:00,AWS,Risk Engine,dev,eu-central-1,69803.0,142.4,162.2,7.598,97.6494,36.48,52.66,112.29,45.26,19.92,0,34.2,False,synchrone,177.47000000000003
FIN-00876,2026-04-15 09:15,Azure,Kafka Events,staging,francecentral,18848.0,292.6,247.7,3.277,98.0167,54.06,57.65,128.92,24.34,6.6,0,13.8,False,streaming,159.85999999999999
FIN-00877,2026-03-12 10:00,AWS,Reconciliation Job,staging,eu-central-1,70383.0,161.1,229.7,1.44,97.1454,21.76,23.81,124.54,15.15,8.51,1,24.3,False,batch,148.2
FIN-00878,2026-03-03 19:15,GCP,Ledger Service,prod,francecentral,36227.0,161.3,462.8,1.024,97.2582,9.54,83.04,178.82,4.46,9.23,0,23.9,False,streaming,192.51
FIN-00879,2026-01-16 16:30,Private Cloud,Kafka Events,dev,francecentral,4854.0,101.5,335.8,7.059,97.9028,87.99,66.11,90.29,48.94,52.97,0,35.8,False,synchrone,192.20000000000002
FIN-00880,2026-02-02 20:30,Private Cloud,Reconciliation Job,prod,francecentral,,418.9,296.2,1.347,98.2523,16.16,23.76,226.23,24.95,12.64,0,48.1,False,batch,263.82
FIN-00881,2026-06-05 10:00,Azure,Auth Service,staging,francecentral,19303.0,88.4,504.1,3.739,96.8594,82.71,61.79,171.52,28.55,10.75,1,45.3,False,streaming,210.82000000000002
FIN-00882,2026-04-11 09:45,AWS,Auth Service,prod,eu-central-1,83313.0,154.2,311.1,1.532,99.9676,92.31,42.67,62.28,9.86,0.73,0,3.2,False,synchrone,72.87
FIN-00883,2026-06-23 16:00,GCP,Auth Service,staging,westeurope,76833.0,217.6,403.6,1.415,99.3433,71.96,58.44,101.03,20.87,12.08,0,10.8,False,asynchrone,133.98000000000002
FIN-00884,2026-04-17 08:45,GCP,API Payment,prod,eu-central-1,66571.0,77.4,222.7,1.074,98.7096,80.05,24.37,204.28,28.89,21.81,0,22.2,False,streaming,254.98000000000002
FIN-00885,2026-05-20 13:15,Private Cloud,Risk Engine,dev,francecentral,50933.0,176.5,425.2,3.912,97.434,43.23,70.1,77.67,9.73,26.93,0,9.3,False,synchrone,114.33000000000001
FIN-00886,2026-01-29 20:00,Azure,Auth Service,dev,eu-central-1,89499.0,90.0,336.9,1.579,98.2885,46.78,60.94,85.81,16.69,7.3,1,13.3,False,synchrone,109.8
FIN-00887,2026-05-12 13:45,AWS,Risk Engine,prod,eu-central-1,44182.0,375.8,417.0,2.977,97.9736,41.14,20.84,64.34,18.61,6.94,1,28.9,False,asynchrone,89.89
FIN-00888,2026-01-14 18:30,GCP,Reconciliation Job,staging,eu-west-1,74166.0,121.1,428.7,5.638,98.1974,84.4,39.34,69.31,34.12,4.99,0,10.0,False,streaming,108.42
FIN-00889,2026-04-05 22:30,AWS,Auth Service,staging,eu-west-1,69274.0,259.2,350.8,3.314,,61.79,39.3,191.65,20.63,5.6,0,27.8,False,batch,217.88
FIN-00890,2026-01-14 11:00,Private Cloud,Ledger Service,prod,eu-west-1,9629.0,207.5,270.6,1.786,97.2353,95.77,83.63,78.17,14.99,18.05,0,25.6,False,batch,111.21
FIN-00891,2026-01-02 16:30,Private Cloud,API Payment,prod,eu-west-1,40718.0,321.8,521.7,2.256,97.3158,50.69,61.94,124.96,16.71,9.97,1,14.7,False,asynchrone,151.64
FIN-00892,2026-01-08 06:00,GCP,Reconciliation Job,staging,francecentral,17204.0,224.8,433.1,7.999,98.4058,60.48,36.52,156.84,37.22,10.76,1,24.7,False,batch,204.82
FIN-00893,2026-04-23 14:30,Azure,API Payment,staging,eu-central-1,79561.0,151.0,287.8,5.042,98.6049,23.57,61.42,121.14,10.61,6.62,0,22.7,False,streaming,138.37
FIN-00894,2026-03-26 08:45,Azure,Auth Service,prod,westeurope,78895.0,83.6,236.2,6.886,97.0679,22.05,70.6,258.69,9.72,29.17,0,143.4,False,asynchrone,297.58000000000004
FIN-00895,2026-03-25 22:00,Private Cloud,Ledger Service,staging,westeurope,20105.0,258.4,82.5,5.241,98.4266,23.56,37.65,132.84,24.95,17.66,2,5.4,False,batch,175.45
FIN-00896,2026-03-27 08:00,GCP,Auth Service,dev,francecentral,53924.0,241.2,639.8,2.749,99.9568,10.41,74.45,149.15,22.4,15.97,1,47.1,False,batch,187.52
FIN-00897,2026-03-19 12:45,Azure,Ledger Service,staging,eu-west-1,7812.0,162.4,167.8,0.902,97.7712,66.19,32.85,154.4,4.47,7.85,0,36.3,False,streaming,166.72
FIN-00898,2026-04-14 08:45,Private Cloud,Reconciliation Job,dev,westeurope,14862.0,169.0,481.6,1.391,98.9656,73.35,19.42,99.17,17.56,6.13,1,18.7,False,batch,122.86
FIN-00899,2026-03-15 17:00,Private Cloud,Notification Worker,staging,westeurope,66796.0,313.7,171.5,0.085,97.3206,51.2,16.5,82.38,33.74,0.46,0,48.5,False,synchrone,116.58
FIN-00900,2026-03-05 16:15,AWS,API Payment,staging,francecentral,41024.0,106.4,,2.464,98.4703,36.0,52.79,235.37,24.65,4.4,0,13.7,False,batch,264.41999999999996
FIN-00901,2026-06-21 20:00,Private Cloud,Kafka Events,prod,francecentral,41496.0,1173.5,119.1,8.296,99.1275,84.24,62.71,208.78,8.01,12.26,0,24.1,False,synchrone,229.04999999999998
FIN-00902,2026-01-26 08:15,GCP,Risk Engine,prod,westeurope,83866.0,575.3,293.7,0.057,96.8848,76.26,69.33,115.26,20.77,32.18,1,26.6,False,asynchrone,168.21
FIN-00903,2026-01-06 21:15,AWS,Risk Engine,prod,francecentral,20823.0,120.9,542.9,7.742,98.191,95.42,28.93,80.01,17.65,7.36,0,18.7,False,synchrone,105.02
FIN-00904,2026-01-04 12:45,GCP,Risk Engine,prod,eu-central-1,4354.0,172.3,157.9,1.954,99.5577,62.55,52.34,82.12,10.47,17.53,0,50.1,False,streaming,110.12
